coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
52c85e1d-f3c9-4ee4-b4f0-0a33a121cdec,http://www.archive.org/stream/catalogueofdepar27unse#page/n313/mode/2up,2018-07-13T11:41:34.579378+00:00,0.18181818181818182,eb2807052fb20cf98025ca0c59c630a133c1ac91,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""51b958bb-9d5f-48d7-9a97-e372c0c747c3\\media\\http://www.archive.org/stream/catalogueofdepar27unse#page/n313/mode/2up""]","[""52c85e1d-f3c9-4ee4-b4f0-0a33a121cdec""]",51b958bb-9d5f-48d7-9a97-e372c0c747c3,,,,c3eebfad-38c7-449f-a82b-a0e4da756171,,,,
fc649d4f-daeb-4796-8d95-1e02c64b85e2,http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/A17715_P_subpunctata_P_d.jpg,2017-04-20T10:27:23.362951+00:00,0.45454545454545453,d055f64c3ee610c803374e9269c5c297223eab20,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,2006-05-23T00:00:00+00:00,"[""271a9ce9-c6d3-4b63-a722-cb0adc48863f\\media\\http://mczbase.mcz.harvard.edu/media/708""]","[""fc649d4f-daeb-4796-8d95-1e02c64b85e2""]",271a9ce9-c6d3-4b63-a722-cb0adc48863f,,,stillimage,0c5a1c52-5b6f-4cc5-8ba4-b7029947f390,,,,1000
fc649d4f-daeb-4796-8d95-1e02c64b85e2,http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/A17715_P_subpunctata_P_hl.jpg,2017-04-20T10:27:23.362951+00:00,0.45454545454545453,7111152dbe23908ed0db2953acb4787f4d1dd10c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,2006-05-23T00:00:00+00:00,"[""271a9ce9-c6d3-4b63-a722-cb0adc48863f\\media\\http://mczbase.mcz.harvard.edu/media/709""]","[""fc649d4f-daeb-4796-8d95-1e02c64b85e2""]",271a9ce9-c6d3-4b63-a722-cb0adc48863f,,,stillimage,faff350c-a6b5-44ee-a960-cc3f63ab437f,,,,1000
fc649d4f-daeb-4796-8d95-1e02c64b85e2,http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/A17715_P_subpunctata_P_v.jpg,2017-04-20T10:27:23.362951+00:00,0.45454545454545453,9786149e0dcf4ad563f34076e41018fffa499b6a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,2006-05-23T00:00:00+00:00,"[""271a9ce9-c6d3-4b63-a722-cb0adc48863f\\media\\http://mczbase.mcz.harvard.edu/media/710""]","[""fc649d4f-daeb-4796-8d95-1e02c64b85e2""]",271a9ce9-c6d3-4b63-a722-cb0adc48863f,,,stillimage,07199bcf-8901-43a3-99ee-dcce56d044fa,,,,1000
a1317f48-118f-442f-bf6b-99d7d4d287fe,https://www.morphosource.org/media/morphosource/images/6/2/0/56895_ms_media_files_media_62035_large.jpg,2018-11-18T07:01:35.368982+00:00,0.5454545454545454,86290132e47c6e9f31ff2953deb77bafd89036e9,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""bd7cfd55-bf55-46fc-878d-e6e11f574ccd\\media\\https://www.morphosource.org/media/morphosource/images/6/2/0/56895_ms_media_files_media_62035_large.jpg"", ""62035p""]","[""a1317f48-118f-442f-bf6b-99d7d4d287fe""]",bd7cfd55-bf55-46fc-878d-e6e11f574ccd,BY-NC,,stillimage,d3aea8aa-5802-45b3-b531-c59b0d9c7d94,,http://creativecommons.org/licenses/by-nc/3.0/,,
